image_name,turning_angle
2025-06-17 08-32-05-497641.png,0.00
2025-06-17 08-32-05-708876.png,-0.32
2025-06-17 08-32-05-926278.png,-0.10
2025-06-17 08-32-06-086770.png,-0.25
2025-06-17 08-32-06-263924.png,-0.09
2025-06-17 08-32-06-399498.png,-0.01
2025-06-17 08-32-06-582766.png,-0.12
2025-06-17 08-32-06-732054.png,-0.01
2025-06-17 08-32-06-945902.png,-0.20
2025-06-17 08-32-07-133057.png,-0.17
2025-06-17 08-32-07-265306.png,-0.11
2025-06-17 08-32-07-440719.png,-0.25
2025-06-17 08-32-07-583311.png,-0.05
2025-06-17 08-32-07-789437.png,-0.22
2025-06-17 08-32-08-031761.png,-0.26
2025-06-17 08-32-08-153578.png,-0.30
2025-06-17 08-32-08-284635.png,-0.07
2025-06-17 08-32-08-453502.png,-0.10
2025-06-17 08-32-08-585543.png,-0.33
2025-06-17 08-32-08-769948.png,-0.04
2025-06-17 08-32-08-969333.png,0.00
2025-06-17 08-32-09-124417.png,0.33
2025-06-17 08-32-09-332871.png,0.08
2025-06-17 08-32-09-488068.png,0.01
2025-06-17 08-32-09-693598.png,0.00
2025-06-17 08-32-09-893426.png,-0.21
2025-06-17 08-32-10-011288.png,-0.02
2025-06-17 08-32-10-180842.png,0.00
2025-06-17 08-32-10-305568.png,0.00
2025-06-17 08-32-10-481668.png,0.00
2025-06-17 08-32-10-611677.png,0.00
2025-06-17 08-32-10-801773.png,0.00
2025-06-17 08-32-10-943637.png,0.00
2025-06-17 08-32-11-155577.png,0.15
2025-06-17 08-32-11-354010.png,0.02
2025-06-17 08-32-11-505149.png,0.00
2025-06-17 08-32-11-709732.png,0.00
2025-06-17 08-32-11-815677.png,0.00
2025-06-17 08-32-11-943669.png,0.00
2025-06-17 08-32-12-121554.png,0.00
2025-06-17 08-32-12-334988.png,0.20
2025-06-17 08-32-12-477493.png,0.05
2025-06-17 08-32-12-653682.png,0.00
2025-06-17 08-32-12-790515.png,0.00
2025-06-17 08-32-12-995414.png,0.33
2025-06-17 08-32-13-136547.png,0.10
2025-06-17 08-32-13-332034.png,0.28
2025-06-17 08-32-13-481546.png,0.07
2025-06-17 08-32-13-673267.png,0.01
2025-06-17 08-32-13-874960.png,0.27
2025-06-17 08-32-14-021662.png,0.03
2025-06-17 08-32-14-229299.png,0.16
2025-06-17 08-32-14-378765.png,0.02
2025-06-17 08-32-14-600189.png,0.00
2025-06-17 08-32-14-860123.png,0.00
2025-06-17 08-32-14-988086.png,0.36
2025-06-17 08-32-15-156546.png,0.05
2025-06-17 08-32-15-311818.png,0.01
2025-06-17 08-32-15-486834.png,0.00
2025-06-17 08-32-15-624785.png,0.00
2025-06-17 08-32-15-801834.png,0.24
2025-06-17 08-32-15-938129.png,0.24
2025-06-17 08-32-16-125404.png,0.03
2025-06-17 08-32-16-342044.png,0.00
2025-06-17 08-32-16-507610.png,0.00
2025-06-17 08-32-16-704783.png,0.09
2025-06-17 08-32-16-836576.png,0.01
2025-06-17 08-32-17-017314.png,0.00
2025-06-17 08-32-17-160294.png,0.00
2025-06-17 08-32-17-357086.png,0.00
2025-06-17 08-32-17-504151.png,0.00
2025-06-17 08-32-17-662423.png,0.00
2025-06-17 08-32-17-799806.png,0.00
2025-06-17 08-32-17-988190.png,0.00
2025-06-17 08-32-18-219149.png,0.00
2025-06-17 08-32-18-366895.png,0.00
2025-06-17 08-32-18-548100.png,0.00
2025-06-17 08-32-18-683039.png,0.00
2025-06-17 08-32-18-860988.png,0.00
2025-06-17 08-32-18-997270.png,0.00
2025-06-17 08-32-19-188898.png,-0.20
2025-06-17 08-32-19-334785.png,-0.38
2025-06-17 08-32-19-528487.png,-0.04
2025-06-17 08-32-19-760588.png,-0.22
2025-06-17 08-32-19-949683.png,-0.34
2025-06-17 08-32-20-184876.png,-0.36
2025-06-17 08-32-20-365847.png,-0.12
2025-06-17 08-32-20-485713.png,-0.10
2025-06-17 08-32-20-675767.png,-0.01
2025-06-17 08-32-20-821910.png,0.00
2025-06-17 08-32-21-011425.png,0.00
2025-06-17 08-32-21-141028.png,-0.33
2025-06-17 08-32-21-317171.png,-0.06
2025-06-17 08-32-21-461582.png,-0.34
2025-06-17 08-32-21-667239.png,-0.04
2025-06-17 08-32-21-912602.png,-0.28
2025-06-17 08-32-22-032603.png,-0.11
2025-06-17 08-32-22-211831.png,-0.13
2025-06-17 08-32-22-333306.png,-0.01
2025-06-17 08-32-22-521030.png,0.00
2025-06-17 08-32-22-658016.png,0.00
2025-06-17 08-32-22-857728.png,-0.22
2025-06-17 08-32-23-011029.png,-0.02
2025-06-17 08-32-23-228072.png,0.00
2025-06-17 08-32-23-440626.png,-0.08
2025-06-17 08-32-23-559935.png,-0.37
2025-06-17 08-32-23-738246.png,-0.04
2025-06-17 08-32-23-868113.png,0.00
2025-06-17 08-32-24-062479.png,0.00
2025-06-17 08-32-24-207391.png,0.00
2025-06-17 08-32-24-413876.png,0.00
2025-06-17 08-32-24-563810.png,0.00
2025-06-17 08-32-24-765987.png,-0.04
2025-06-17 08-32-24-980389.png,0.00
2025-06-17 08-32-25-147019.png,-0.27
2025-06-17 08-32-25-336404.png,-0.09
2025-06-17 08-32-25-470165.png,-0.01
2025-06-17 08-32-25-637663.png,-0.19
2025-06-17 08-32-25-791775.png,-0.02
2025-06-17 08-32-25-984820.png,-0.20
2025-06-17 08-32-26-170841.png,-0.18
2025-06-17 08-32-26-317980.png,-0.02
2025-06-17 08-32-26-530774.png,-0.19
2025-06-17 08-32-26-804507.png,-0.02
2025-06-17 08-32-26-947572.png,0.00
2025-06-17 08-32-27-141669.png,0.00
2025-06-17 08-32-27-281793.png,0.00
2025-06-17 08-32-27-476033.png,0.00
2025-06-17 08-32-27-621491.png,0.00
2025-06-17 08-32-27-818953.png,-0.05
2025-06-17 08-32-28-021875.png,-0.01
2025-06-17 08-32-28-175218.png,0.00
2025-06-17 08-32-28-377468.png,-0.21
2025-06-17 08-32-28-508961.png,-0.02
2025-06-17 08-32-28-682449.png,-0.22
2025-06-17 08-32-28-814805.png,-0.02
2025-06-17 08-32-29-008015.png,0.00
2025-06-17 08-32-29-138941.png,0.00
2025-06-17 08-32-29-315803.png,0.00
2025-06-17 08-32-29-463305.png,-0.20
2025-06-17 08-32-29-650386.png,-0.02
2025-06-17 08-32-29-801373.png,0.00
2025-06-17 08-32-30-004598.png,0.00
2025-06-17 08-32-30-250620.png,0.00
2025-06-17 08-32-30-388033.png,0.00
2025-06-17 08-32-30-573326.png,0.00
2025-06-17 08-32-30-715770.png,0.00
2025-06-17 08-32-30-890146.png,0.00
2025-06-17 08-32-31-028223.png,0.00
2025-06-17 08-32-31-228197.png,0.00
2025-06-17 08-32-31-363180.png,0.00
2025-06-17 08-32-31-548599.png,0.00
2025-06-17 08-32-31-765227.png,0.00
2025-06-17 08-32-31-954498.png,0.24
2025-06-17 08-32-32-122075.png,0.03
2025-06-17 08-32-32-249374.png,0.00
2025-06-17 08-32-32-432202.png,0.00
2025-06-17 08-32-32-561709.png,0.00
2025-06-17 08-32-32-734385.png,0.00
2025-06-17 08-32-32-878873.png,0.00
2025-06-17 08-32-33-096310.png,0.00
2025-06-17 08-32-33-313328.png,0.00
2025-06-17 08-32-33-452012.png,0.00
2025-06-17 08-32-33-622923.png,0.00
2025-06-17 08-32-33-754370.png,0.00
2025-06-17 08-32-33-930321.png,0.00
2025-06-17 08-32-34-077621.png,-0.20
2025-06-17 08-32-34-266456.png,-0.02
2025-06-17 08-32-34-398899.png,0.00
2025-06-17 08-32-34-588809.png,0.00
2025-06-17 08-32-34-736157.png,0.00
2025-06-17 08-32-34-936565.png,0.00
2025-06-17 08-32-35-144224.png,0.00
2025-06-17 08-32-35-275664.png,0.00
2025-06-17 08-32-35-462650.png,0.00
2025-06-17 08-32-35-602146.png,0.00
2025-06-17 08-32-35-807237.png,0.00
2025-06-17 08-32-35-954234.png,0.00
2025-06-17 08-32-36-159434.png,0.00
2025-06-17 08-32-36-354262.png,0.00
2025-06-17 08-32-36-515244.png,0.00
2025-06-17 08-32-36-723475.png,0.00
2025-06-17 08-32-36-878846.png,0.00
2025-06-17 08-32-37-125865.png,0.00
2025-06-17 08-32-37-312974.png,0.00
2025-06-17 08-32-37-471944.png,0.00
2025-06-17 08-32-37-669874.png,0.00
2025-06-17 08-32-37-799868.png,0.00
2025-06-17 08-32-38-001426.png,0.00
2025-06-17 08-32-38-136203.png,0.00
2025-06-17 08-32-38-321218.png,0.00
2025-06-17 08-32-38-470467.png,0.00
2025-06-17 08-32-38-658707.png,0.00
2025-06-17 08-32-38-792098.png,0.00
2025-06-17 08-32-38-974663.png,0.00
2025-06-17 08-32-39-161599.png,0.00
2025-06-17 08-32-39-310002.png,0.00
2025-06-17 08-32-39-517653.png,0.00
2025-06-17 08-32-39-669568.png,0.00
2025-06-17 08-32-39-874093.png,0.00
2025-06-17 08-32-40-030207.png,0.00
2025-06-17 08-32-40-270756.png,0.00
2025-06-17 08-32-40-516566.png,0.00
2025-06-17 08-32-40-641873.png,0.00
2025-06-17 08-32-40-815179.png,0.00
2025-06-17 08-32-40-954009.png,0.00
2025-06-17 08-32-41-141388.png,0.00
2025-06-17 08-32-41-297648.png,0.00
2025-06-17 08-32-41-499909.png,0.00
2025-06-17 08-32-41-714506.png,0.00
2025-06-17 08-32-41-846477.png,0.00
2025-06-17 08-32-42-068102.png,0.00
2025-06-17 08-32-42-290252.png,0.00
2025-06-17 08-32-42-409335.png,0.00
2025-06-17 08-32-42-533503.png,0.00
2025-06-17 08-32-42-712403.png,0.00
2025-06-17 08-32-42-845381.png,0.00
2025-06-17 08-32-43-022706.png,0.00
2025-06-17 08-32-43-170097.png,0.00
2025-06-17 08-32-43-369906.png,0.00
2025-06-17 08-32-43-583046.png,0.00
2025-06-17 08-32-43-731532.png,0.00
2025-06-17 08-32-43-970852.png,0.00
2025-06-17 08-32-44-116078.png,0.00
2025-06-17 08-32-44-294421.png,0.00
2025-06-17 08-32-44-447579.png,0.00
2025-06-17 08-32-44-643108.png,0.00
2025-06-17 08-32-44-841807.png,-0.24
2025-06-17 08-32-44-998841.png,-0.03
2025-06-17 08-32-45-203155.png,0.00
2025-06-17 08-32-45-358938.png,-0.27
2025-06-17 08-32-45-605311.png,-0.11
2025-06-17 08-32-45-800136.png,-0.07
2025-06-17 08-32-45-917560.png,-0.01
2025-06-17 08-32-46-104644.png,0.00
2025-06-17 08-32-46-240791.png,0.00
2025-06-17 08-32-46-441411.png,0.00
2025-06-17 08-32-46-592595.png,-0.21
2025-06-17 08-32-46-789032.png,-0.02
2025-06-17 08-32-46-997528.png,0.00
2025-06-17 08-32-47-151468.png,0.00
2025-06-17 08-32-47-409387.png,-0.11
2025-06-17 08-32-47-600580.png,-0.01
2025-06-17 08-32-47-710192.png,0.00
2025-06-17 08-32-47-823857.png,-0.24
2025-06-17 08-32-47-988617.png,-0.05
2025-06-17 08-32-48-128350.png,-0.01
2025-06-17 08-32-48-315250.png,0.00
2025-06-17 08-32-48-472018.png,-0.24
2025-06-17 08-32-48-718220.png,-0.05
2025-06-17 08-32-48-933975.png,-0.15
2025-06-17 08-32-49-052413.png,-0.14
2025-06-17 08-32-49-225929.png,-0.01
2025-06-17 08-32-49-356067.png,-0.15
2025-06-17 08-32-49-537101.png,-0.10
2025-06-17 08-32-49-676507.png,-0.01
2025-06-17 08-32-49-869550.png,-0.20
2025-06-17 08-32-50-017103.png,-0.06
2025-06-17 08-32-50-218983.png,-0.01
2025-06-17 08-32-50-408615.png,0.00
2025-06-17 08-32-50-546445.png,0.00
2025-06-17 08-32-50-740282.png,-0.09
2025-06-17 08-32-50-866155.png,-0.01
2025-06-17 08-32-51-058560.png,0.00
2025-06-17 08-32-51-192945.png,0.00
2025-06-17 08-32-51-399978.png,0.00
2025-06-17 08-32-51-552092.png,0.00
2025-06-17 08-32-51-759312.png,0.00
2025-06-17 08-32-51-981602.png,0.00
2025-06-17 08-32-52-127180.png,0.00
2025-06-17 08-32-52-335361.png,0.00
2025-06-17 08-32-52-477138.png,0.00
2025-06-17 08-32-52-666897.png,0.00
2025-06-17 08-32-52-863206.png,0.00
2025-06-17 08-32-53-016051.png,0.00
2025-06-17 08-32-53-218869.png,0.00
2025-06-17 08-32-53-369829.png,0.00
2025-06-17 08-32-53-567498.png,0.00
2025-06-17 08-32-53-768934.png,0.00
2025-06-17 08-32-53-938427.png,0.00
2025-06-17 08-32-54-147126.png,0.00
2025-06-17 08-32-54-283822.png,0.00
2025-06-17 08-32-54-471561.png,-0.12
2025-06-17 08-32-54-621343.png,-0.01
2025-06-17 08-32-54-816728.png,0.00
2025-06-17 08-32-55-015852.png,0.00
2025-06-17 08-32-55-172798.png,0.00
2025-06-17 08-32-55-377763.png,0.00
2025-06-17 08-32-55-533572.png,0.00
2025-06-17 08-32-55-764636.png,0.00
2025-06-17 08-32-55-961723.png,0.00
2025-06-17 08-32-56-108621.png,0.00
2025-06-17 08-32-56-288243.png,0.00
2025-06-17 08-32-56-413486.png,0.00
2025-06-17 08-32-56-600883.png,0.00
2025-06-17 08-32-56-730908.png,0.00
2025-06-17 08-32-56-913828.png,0.00
2025-06-17 08-32-57-060299.png,0.00
2025-06-17 08-32-57-274726.png,0.00
2025-06-17 08-32-57-470928.png,0.00
2025-06-17 08-32-57-667338.png,0.00
2025-06-17 08-32-57-830480.png,0.00
2025-06-17 08-32-57-948713.png,0.00
2025-06-17 08-32-58-122951.png,0.00
2025-06-17 08-32-58-246871.png,0.00
2025-06-17 08-32-58-435819.png,0.08
2025-06-17 08-32-58-569760.png,0.01
2025-06-17 08-32-58-778113.png,0.00
2025-06-17 08-32-58-929487.png,0.00
2025-06-17 08-32-59-136840.png,0.00
2025-06-17 08-32-59-373490.png,0.00
2025-06-17 08-32-59-501485.png,0.00
2025-06-17 08-32-59-685712.png,0.00
2025-06-17 08-32-59-820065.png,0.00
2025-06-17 08-33-00-018094.png,0.00
2025-06-17 08-33-00-169261.png,0.00
2025-06-17 08-33-00-367397.png,0.00
2025-06-17 08-33-00-571446.png,0.00
2025-06-17 08-33-00-726937.png,0.00
2025-06-17 08-33-00-949989.png,0.00
2025-06-17 08-33-01-157282.png,0.00
2025-06-17 08-33-01-272561.png,0.00
2025-06-17 08-33-01-397723.png,0.00
2025-06-17 08-33-01-552023.png,0.00
2025-06-17 08-33-01-691314.png,0.00
2025-06-17 08-33-01-872144.png,0.00
2025-06-17 08-33-02-015942.png,0.00
2025-06-17 08-33-02-206757.png,0.00
2025-06-17 08-33-02-408085.png,0.00
2025-06-17 08-33-02-563141.png,0.00
2025-06-17 08-33-02-775126.png,0.00
2025-06-17 08-33-02-913381.png,0.00
2025-06-17 08-33-03-084979.png,0.00
2025-06-17 08-33-03-216959.png,0.00
2025-06-17 08-33-03-416577.png,0.00
2025-06-17 08-33-03-563277.png,0.00
2025-06-17 08-33-03-754987.png,0.00
2025-06-17 08-33-03-957341.png,0.00
2025-06-17 08-33-04-113222.png,0.00
2025-06-17 08-33-04-323190.png,0.00
2025-06-17 08-33-04-502222.png,0.00
2025-06-17 08-33-04-759860.png,0.00
2025-06-17 08-33-04-935480.png,0.00
2025-06-17 08-33-05-049999.png,0.00
2025-06-17 08-33-05-230125.png,0.00
2025-06-17 08-33-05-354574.png,0.00
2025-06-17 08-33-05-542493.png,0.00
2025-06-17 08-33-05-682338.png,0.00
2025-06-17 08-33-05-886424.png,0.00
2025-06-17 08-33-06-042706.png,0.00
2025-06-17 08-33-06-240627.png,0.00
2025-06-17 08-33-06-454876.png,0.00
2025-06-17 08-33-06-581980.png,0.00
2025-06-17 08-33-06-769984.png,0.00
2025-06-17 08-33-06-910191.png,0.00
2025-06-17 08-33-07-105812.png,0.00
2025-06-17 08-33-07-251630.png,0.00
2025-06-17 08-33-07-470370.png,0.00
2025-06-17 08-33-07-612454.png,0.00
2025-06-17 08-33-07-799142.png,0.00
2025-06-17 08-33-08-029469.png,0.00
2025-06-17 08-33-08-188665.png,0.00
2025-06-17 08-33-08-361292.png,0.00
2025-06-17 08-33-08-490188.png,0.00
2025-06-17 08-33-08-680671.png,0.00
2025-06-17 08-33-08-823237.png,0.00
2025-06-17 08-33-09-024286.png,0.00
2025-06-17 08-33-09-174214.png,0.00
2025-06-17 08-33-09-367164.png,0.00
2025-06-17 08-33-09-564164.png,0.00
2025-06-17 08-33-09-764032.png,0.00
2025-06-17 08-33-10-034441.png,0.00
2025-06-17 08-33-10-203356.png,0.00
2025-06-17 08-33-10-331040.png,0.00
2025-06-17 08-33-10-511433.png,0.00
2025-06-17 08-33-10-642177.png,0.00
2025-06-17 08-33-10-837810.png,-0.12
2025-06-17 08-33-10-978051.png,-0.01
2025-06-17 08-33-11-176869.png,0.00
2025-06-17 08-33-11-337759.png,0.00
2025-06-17 08-33-11-598441.png,-0.20
2025-06-17 08-33-11-779785.png,-0.02
2025-06-17 08-33-11-901768.png,0.00
2025-06-17 08-33-12-083129.png,-0.14
2025-06-17 08-33-12-215022.png,-0.01
2025-06-17 08-33-12-405000.png,0.00
2025-06-17 08-33-12-561313.png,0.00
2025-06-17 08-33-12-754567.png,0.00
2025-06-17 08-33-12-963837.png,-0.20
2025-06-17 08-33-13-117258.png,-0.05
2025-06-17 08-33-13-371689.png,0.00
2025-06-17 08-33-13-497625.png,-0.27
2025-06-17 08-33-13-667732.png,-0.04
2025-06-17 08-33-13-807371.png,-0.15
2025-06-17 08-33-13-995486.png,-0.06
2025-06-17 08-33-14-196337.png,-0.01
2025-06-17 08-33-14-356426.png,-0.09
2025-06-17 08-33-14-556608.png,-0.01
2025-06-17 08-33-14-703244.png,-0.27
2025-06-17 08-33-14-939061.png,-0.04
2025-06-17 08-33-15-180408.png,-0.27
2025-06-17 08-33-15-298003.png,-0.03
2025-06-17 08-33-15-467274.png,0.00
2025-06-17 08-33-15-596837.png,0.00
2025-06-17 08-33-15-791427.png,0.00
2025-06-17 08-33-15-934537.png,0.00
2025-06-17 08-33-16-126108.png,-0.10
2025-06-17 08-33-16-332802.png,-0.01
2025-06-17 08-33-16-497085.png,0.00
2025-06-17 08-33-16-710141.png,-0.27
2025-06-17 08-33-16-867222.png,-0.03
2025-06-17 08-33-17-029938.png,-0.24
2025-06-17 08-33-17-159270.png,-0.09
2025-06-17 08-33-17-343249.png,-0.01
2025-06-17 08-33-17-485179.png,0.00
2025-06-17 08-33-17-681268.png,0.00
2025-06-17 08-33-17-881007.png,0.00
2025-06-17 08-33-18-045300.png,0.00
2025-06-17 08-33-18-261434.png,0.00
2025-06-17 08-33-18-428742.png,0.00
2025-06-17 08-33-18-645766.png,0.00
2025-06-17 08-33-18-828662.png,0.00
2025-06-17 08-33-18-970979.png,0.00
2025-06-17 08-33-19-173425.png,0.00
2025-06-17 08-33-19-316236.png,-0.08
2025-06-17 08-33-19-522111.png,-0.05
2025-06-17 08-33-19-672827.png,-0.01
2025-06-17 08-33-19-870075.png,0.00
2025-06-17 08-33-20-080983.png,0.00
2025-06-17 08-33-20-294762.png,0.00
2025-06-17 08-33-20-459182.png,0.00
2025-06-17 08-33-20-595509.png,0.00
2025-06-17 08-33-20-759861.png,0.00
2025-06-17 08-33-20-893488.png,0.00
2025-06-17 08-33-21-079571.png,0.00
2025-06-17 08-33-21-226728.png,0.00
2025-06-17 08-33-21-424350.png,0.00
2025-06-17 08-33-21-636630.png,0.00
2025-06-17 08-33-21-790831.png,0.00
2025-06-17 08-33-22-049319.png,0.00
2025-06-17 08-33-22-236330.png,0.00
2025-06-17 08-33-22-351473.png,0.00
2025-06-17 08-33-22-530903.png,0.00
2025-06-17 08-33-22-681748.png,0.00
2025-06-17 08-33-22-884232.png,0.00
2025-06-17 08-33-23-039471.png,0.00
2025-06-17 08-33-23-242983.png,0.00
2025-06-17 08-33-23-402779.png,0.00
2025-06-17 08-33-23-675234.png,0.00
2025-06-17 08-33-23-862641.png,0.00
2025-06-17 08-33-24-001874.png,0.00
2025-06-17 08-33-24-224047.png,0.00
2025-06-17 08-33-24-419621.png,0.00
2025-06-17 08-33-24-541659.png,0.00
2025-06-17 08-33-24-711390.png,0.00
2025-06-17 08-33-24-833394.png,0.00
2025-06-17 08-33-25-032465.png,0.14
2025-06-17 08-33-25-179321.png,0.06
2025-06-17 08-33-25-420233.png,0.01
2025-06-17 08-33-25-633724.png,0.00
2025-06-17 08-33-25-751128.png,0.00
2025-06-17 08-33-25-917947.png,0.00
2025-06-17 08-33-26-045820.png,0.00
2025-06-17 08-33-26-235989.png,0.00
2025-06-17 08-33-26-376173.png,-0.22
2025-06-17 08-33-26-574784.png,-0.02
2025-06-17 08-33-26-724751.png,0.00
2025-06-17 08-33-26-943969.png,0.00
2025-06-17 08-33-27-147492.png,0.00
2025-06-17 08-33-27-250700.png,0.00
2025-06-17 08-33-27-376211.png,0.00
2025-06-17 08-33-27-541212.png,0.00
2025-06-17 08-33-27-685544.png,0.00
2025-06-17 08-33-27-865975.png,0.00
2025-06-17 08-33-28-016266.png,0.00
2025-06-17 08-33-28-222357.png,0.00
2025-06-17 08-33-28-421756.png,0.00
2025-06-17 08-33-28-581038.png,0.00
2025-06-17 08-33-28-829425.png,0.00
2025-06-17 08-33-28-963002.png,0.08
2025-06-17 08-33-29-137568.png,0.01
2025-06-17 08-33-29-284006.png,0.00
2025-06-17 08-33-29-489603.png,0.00
2025-06-17 08-33-29-690244.png,0.00
2025-06-17 08-33-29-844843.png,0.00
2025-06-17 08-33-30-041014.png,0.00
2025-06-17 08-33-30-196831.png,0.00
2025-06-17 08-33-30-425046.png,0.00
2025-06-17 08-33-30-650189.png,0.00
2025-06-17 08-33-30-767442.png,0.00
2025-06-17 08-33-30-942488.png,0.00
2025-06-17 08-33-31-068924.png,0.00
2025-06-17 08-33-31-267976.png,0.00
2025-06-17 08-33-31-413766.png,0.00
2025-06-17 08-33-31-614221.png,0.00
2025-06-17 08-33-31-771525.png,0.00
2025-06-17 08-33-31-982194.png,0.00
2025-06-17 08-33-32-244296.png,0.00
2025-06-17 08-33-32-456019.png,0.00
2025-06-17 08-33-32-586016.png,0.00
2025-06-17 08-33-32-778195.png,0.00
2025-06-17 08-33-32-898766.png,0.00
2025-06-17 08-33-33-084299.png,0.00
2025-06-17 08-33-33-218977.png,0.00
2025-06-17 08-33-33-415705.png,0.00
2025-06-17 08-33-33-566467.png,0.00
2025-06-17 08-33-33-774300.png,0.00
2025-06-17 08-33-33-936632.png,0.00
2025-06-17 08-33-34-103643.png,0.00
2025-06-17 08-33-34-234489.png,-0.10
2025-06-17 08-33-34-441440.png,-0.01
2025-06-17 08-33-34-632418.png,0.00
2025-06-17 08-33-34-738566.png,0.00
2025-06-17 08-33-34-937810.png,0.00
2025-06-17 08-33-35-060539.png,0.00
2025-06-17 08-33-35-263431.png,0.00
2025-06-17 08-33-35-413735.png,0.00
2025-06-17 08-33-35-599117.png,0.00
2025-06-17 08-33-35-744224.png,0.00
2025-06-17 08-33-35-913484.png,0.00
2025-06-17 08-33-36-053770.png,0.00
2025-06-17 08-33-36-246815.png,0.00
2025-06-17 08-33-36-400391.png,0.00
2025-06-17 08-33-36-611244.png,0.00
2025-06-17 08-33-36-832053.png,0.00
2025-06-17 08-33-36-989169.png,0.00
2025-06-17 08-33-37-148386.png,0.00
2025-06-17 08-33-37-283831.png,0.00
2025-06-17 08-33-37-477375.png,0.00
2025-06-17 08-33-37-634355.png,0.00
2025-06-17 08-33-37-894745.png,0.00
2025-06-17 08-33-38-082178.png,0.00
2025-06-17 08-33-38-205724.png,0.00
2025-06-17 08-33-38-390849.png,0.00
2025-06-17 08-33-38-542314.png,0.00
2025-06-17 08-33-38-728791.png,0.00
2025-06-17 08-33-38-882346.png,0.00
2025-06-17 08-33-39-094695.png,0.00
2025-06-17 08-33-39-308169.png,0.00
2025-06-17 08-33-39-455604.png,0.00
2025-06-17 08-33-39-720728.png,0.00
2025-06-17 08-33-39-886393.png,0.00
2025-06-17 08-33-40-018957.png,0.00
2025-06-17 08-33-40-212928.png,0.06
2025-06-17 08-33-40-357947.png,0.01
2025-06-17 08-33-40-578456.png,0.00
2025-06-17 08-33-40-732435.png,0.00
2025-06-17 08-33-40-958700.png,0.00
2025-06-17 08-33-41-169433.png,0.00
2025-06-17 08-33-41-372094.png,0.00
2025-06-17 08-33-41-524340.png,0.00
2025-06-17 08-33-41-643387.png,0.00
2025-06-17 08-33-41-810127.png,0.00
2025-06-17 08-33-41-936553.png,0.00
2025-06-17 08-33-42-128177.png,0.00
2025-06-17 08-33-42-270796.png,0.00
2025-06-17 08-33-42-465476.png,0.00
2025-06-17 08-33-42-674644.png,0.24
2025-06-17 08-33-42-836771.png,0.03
2025-06-17 08-33-43-031316.png,0.00
2025-06-17 08-33-43-192142.png,0.00
2025-06-17 08-33-43-352123.png,0.00
2025-06-17 08-33-43-483979.png,-0.14
2025-06-17 08-33-43-683167.png,-0.04
2025-06-17 08-33-43-838153.png,0.00
2025-06-17 08-33-44-033471.png,0.00
2025-06-17 08-33-44-254197.png,0.00
2025-06-17 08-33-44-400871.png,-0.28
2025-06-17 08-33-44-605741.png,-0.03
2025-06-17 08-33-44-770161.png,0.00
2025-06-17 08-33-45-006274.png,0.00
2025-06-17 08-33-45-241038.png,0.00
2025-06-17 08-33-45-353588.png,0.00
2025-06-17 08-33-45-523334.png,0.00
2025-06-17 08-33-45-642177.png,0.00
2025-06-17 08-33-45-830489.png,-0.21
2025-06-17 08-33-45-967420.png,-0.02
2025-06-17 08-33-46-167314.png,-0.27
2025-06-17 08-33-46-319042.png,-0.03
2025-06-17 08-33-46-539254.png,-0.32
2025-06-17 08-33-46-747431.png,-0.03
2025-06-17 08-33-46-856027.png,-0.32
2025-06-17 08-33-46-978818.png,-0.08
2025-06-17 08-33-47-143711.png,-0.01
2025-06-17 08-33-47-279853.png,0.00
2025-06-17 08-33-47-457619.png,0.00
2025-06-17 08-33-47-608637.png,0.00
2025-06-17 08-33-47-814280.png,0.00
2025-06-17 08-33-48-022076.png,0.00
2025-06-17 08-33-48-178761.png,0.00
2025-06-17 08-33-48-438081.png,-0.06
2025-06-17 08-33-48-599491.png,-0.01
2025-06-17 08-33-48-719146.png,-0.36
2025-06-17 08-33-48-854628.png,-0.04
2025-06-17 08-33-49-038302.png,-0.35
2025-06-17 08-33-49-230803.png,-0.04
2025-06-17 08-33-49-388493.png,0.00
2025-06-17 08-33-49-595003.png,0.00
2025-06-17 08-33-49-747906.png,0.00
2025-06-17 08-33-49-952718.png,-0.10
2025-06-17 08-33-50-206600.png,-0.01
2025-06-17 08-33-50-330480.png,0.00
2025-06-17 08-33-50-505944.png,-0.19
2025-06-17 08-33-50-644680.png,-0.02
2025-06-17 08-33-50-836571.png,0.00
2025-06-17 08-33-50-978253.png,0.00
2025-06-17 08-33-51-168435.png,0.00
2025-06-17 08-33-51-363719.png,0.00
2025-06-17 08-33-51-528818.png,0.00
2025-06-17 08-33-51-766837.png,0.00
2025-06-17 08-33-51-932851.png,0.00
2025-06-17 08-33-52-094234.png,0.00
2025-06-17 08-33-52-222840.png,0.00
2025-06-17 08-33-52-392833.png,0.00
2025-06-17 08-33-52-528666.png,0.00
2025-06-17 08-33-52-715174.png,0.00
2025-06-17 08-33-52-865103.png,-0.11
2025-06-17 08-33-53-060496.png,-0.01
2025-06-17 08-33-53-281659.png,0.00
2025-06-17 08-33-53-472568.png,0.00
2025-06-17 08-33-53-711959.png,0.00
2025-06-17 08-33-53-886021.png,0.00
2025-06-17 08-33-54-007430.png,0.00
2025-06-17 08-33-54-171508.png,0.00
2025-06-17 08-33-54-300399.png,0.00
2025-06-17 08-33-54-479323.png,0.00
2025-06-17 08-33-54-621569.png,0.02
2025-06-17 08-33-54-813118.png,0.00
2025-06-17 08-33-54-967327.png,0.00
